,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
14814,C4orf49,0.3206397774830823,LRRTM1,0.8395164051166562,AI091296,0.2308935946107948,GNB1,0.351115337292935,NAPB,0.6169582092960294,PDK2,0.09119743442291811
14815,MAGED1,0.3206329804731358,TMOD4,0.8394813288118802,AW295984,0.2308916914819196,AL713632,0.3510935905777599,OR13A1,0.6168874638948454,AW303282,0.09119645468960275
14816,C8orf77,0.32061714691381293,PRAMEF3,0.8394130679004547,REG3G,0.2308905970820506,ATP10D,0.3510786661908576,SLC4A7,0.616876789523869,KIAA1211,0.09119456377172452
14817,AW592727,0.32060525919715954,PIK3C2G,0.8393871731611642,C19orf6,0.2308862866093315,NDUFV1,0.35107613200678195,BM980785,0.616852361408747,UPP2,0.09119049044812129
14818,RESP18,0.3205915816288403,ZBTB39,0.8392967370506119,MED23,0.23088565042535297,OR5K3,0.3510365578139701,HIST1H1T,0.6168487799104994,DB338108,0.0911867667193554
14819,BM723461,0.32057599536281794,KRTAP7-1,0.8392279497046781,CACNA2D1,0.23088416913051332,BLNK,0.3510123812509557,MOSPD1,0.6168246432642847,MAMDC4,0.09118653481345952
14820,C20orf43,0.32057200468027547,BC033764,0.8392215531216091,BQ005539,0.2308720187141121,AI205822,0.3510092994269207,SNX12,0.6168093989849527,AA720941,0.09118644754166502
14821,LOC100128922,0.32054947275667994,TMEM161B,0.8392178526679758,LOC100128644,0.23085313845953895,KLHL4,0.3509908983268297,PPM1K,0.6167861870915016,AI970209,0.09118542887584077
14822,OTOS,0.32050961480080364,TSKS,0.8391230389972799,TAC3,0.2308485690389782,OR1E1,0.350989615596587,C2orf83,0.6166592114838567,CACNA1I,0.09118497704147889
14823,IGFN1,0.32050904425935145,MAP2,0.8391165893254198,DMRTB1,0.2308458907656546,BX089060,0.35098085385417627,CLDN3,0.6166019114976914,SULT1A4,0.09118212808280099
14824,DA722162,0.32050086354511814,BE673813,0.8391140191787881,CHRND,0.23083942145861536,MS4A18,0.3509526683497389,AI221334,0.6165925896948021,HAUS6,0.09117639143005114
14825,BQ013083,0.32048686792552944,BX111257,0.8390713903089579,LRRN4,0.23083917138274204,TEX49,0.3509478627951501,BM703133,0.6165696445153737,ATP1A4,0.0911745796856451
14826,AL359058,0.3204813506192605,GPR107,0.8390601400249424,RPL36,0.2308325284781044,GALNT2,0.3509453136122519,ZCCHC2,0.6165515985337079,BQ687367,0.09117222816498093
14827,CRYL1,0.32046581830963095,PPP6R2,0.8387941059193273,FUBP3,0.23082846636047957,TM9SF4,0.3509446197702526,C9orf62,0.6165105429330616,AK096593,0.09116705397365746
14828,EPC2,0.3204588331854419,AI248861,0.8387938962186843,ADAM20,0.23082145513624475,SFTPB,0.3509416464270224,TSSK1B,0.616504476860465,SLC35C2,0.09116500862084309
14829,BX099549,0.3204243105391739,DDC,0.8387738051971069,TRAF6,0.23082126575015402,GDF3,0.35093482936377063,MOSC2,0.6165013485423232,CAMK1,0.09116206791409288
14830,AW268415,0.320421419115643,C8orf37,0.8387433684374235,CLTC,0.2308171937776014,OR1L8,0.3508792782493965,QTRTD1,0.6164983720021084,CACYBP,0.09116185525501842
14831,PTTG1,0.32042081915637755,ABCC2,0.8387157561049536,OIT3,0.23081548529737048,CR738400,0.35087466971382897,NOBOX,0.6164862927951862,DA167481,0.09115732966357822
14832,CNOT3,0.32040953105734626,VEPH1,0.8387076823137793,DA738617,0.23081392129261236,MTTP,0.35086663152104636,SEC14L4,0.6164717144958488,MZT2A_1,0.09115635913751494
14833,AZI1,0.32040393901293,CA313274,0.8386304931452041,C2orf69,0.23081188965927385,LEPROTL1,0.3508627413933099,AB052103,0.6164521065248949,PRRG4,0.09114882835857194
14834,SCNN1G,0.3204018680286357,GAP43,0.8384663242825998,RPP38,0.23080693409539565,S1PR2,0.3508139975627472,ZP1,0.6164496606043998,DSCR3,0.09114143094441925
14835,CB306770,0.3204018119593676,OR13C9,0.8384507395971453,MGMT,0.23080290450240246,GEN1,0.3507923142675244,HERPUD2,0.6164468331616366,AW450815,0.09113946788617773
14836,ITIH4,0.3204005134651524,CDH15,0.8384046596211115,GSG2,0.23079854784240983,PRDM11,0.3507852229214068,GOLGA6C,0.6164299535823238,PLCB4,0.09113223309084237
14837,S100A2,0.32039917248088357,TOP3A,0.8383651378036178,AW083084,0.23079251529573105,BQ185395,0.3507800132629643,C18orf21,0.6164256851385227,DB339409,0.09113104681714215
14838,AW003576,0.32038936857669614,BU853722,0.8383210604168954,HYDIN2,0.2307884368885904,APRT,0.3507683751511619,WIT1,0.6164186213075001,ARSE,0.09112623976286535
14839,OSTM1-AS1,0.32037112279396707,NDST4,0.8382980479065889,DLGAP4,0.23077740425063312,WDR78,0.35075494469164215,LINC00525,0.6163851667442051,HBB,0.09112593634625471
14840,CLDN18,0.32034634950971674,CR749394,0.8382623531129384,SLC26A4,0.23077693995090276,BF732433,0.3507345619361331,BX116001,0.6163713511309922,GTF2IRD1,0.09112557556773021
14841,BC021738,0.32033657092306106,CR622072,0.8382211476349439,TBC1D22A,0.2307766457699878,HIST1H4D,0.3507234537321783,RNASET2,0.616341495409918,ANKRD34B,0.09112446995602823
14842,PENK,0.3203293843582167,CLEC4C,0.838178798550649,C6orf174,0.23077292612725875,ZFP62,0.35071528934706664,FAM60A,0.6163071654148313,MORN4,0.09112331996777555
14843,ZNF212,0.32027894944447177,BM932227,0.8381351637946233,AA448417,0.2307682933642984,BU734331,0.3506996095159267,CTNNBIP1,0.6162807667935908,GCC2,0.09112325580965483
14844,PCYT1B,0.32026921094670224,C10orf41,0.8381234989798761,RRP12,0.23076770035558988,FCGBP,0.35065348247151645,BQ010640,0.6162752772942576,OR2A7,0.0911230001467623
14845,SPACA4,0.32025659248211397,TAS2R1,0.8380791496604498,BX106999,0.230767223857896,BEX1,0.350626462976229,BX093007,0.6161487195671791,BX112334,0.09112172362922931
14846,ART1,0.32025447530680323,KRT19,0.8380392750241148,AGMAT,0.23076028672179438,SLC22A13,0.35058771289664237,EHMT1,0.6161191190971949,CYP20A1,0.09112136969685461
14847,BAZ2B-AS1,0.3202539383607063,IL5RA,0.8380279406669048,FAM122C,0.23075839815107074,CLLU1OS,0.35058758363951587,TMC5,0.6160878019009435,FAM75C1,0.09112124453739939
14848,AW452252,0.32025175520533095,BX113731,0.8379833733466991,SLC22A7,0.23075647114088374,AI829596,0.3505799109036297,AA829074,0.6160807062321361,TYW1B,0.09112086265161591
14849,DFFA,0.32024666497924015,BX100189,0.8379526951028795,TDP2,0.2307489957783631,HSD17B10,0.3505719126786769,ACSM5,0.6160684179098667,RBM43,0.09111846222369324
14850,BF510754,0.3202452258247919,SNORD109B,0.837950842518491,CTAG1B,0.23074400359184222,ERO1LB,0.350571099623919,OR8A1,0.6160597892835762,THOC1,0.09111830662928257
14851,AK057501,0.32023625570786396,CK821827,0.8378786072447368,AK123550,0.23073255021784828,IFT122,0.3505566245065374,AA778674,0.6160292398620201,N29049,0.09111690487594047
14852,BI831937,0.32023334633215705,BX100093,0.8378771422853118,IL4,0.2307123609843773,AA927756,0.35055160170786037,CSNK2B,0.6159899137057052,KLC3,0.09111678054400744
14853,MED24,0.3202097145234534,CELF3,0.837874067172954,EDC4,0.23070894886524757,AV727312,0.3505318315489506,ZNF385A,0.6159573126644508,AI872859,0.09111356427719695
14854,DLGAP1,0.3201791861576216,ANKRD30B,0.8378456592011948,BX116061,0.23070691239460087,AK128708,0.3505054181068622,RGAG1,0.6159482369380671,CK906254,0.09111111630858043
14855,RASSF5,0.32016585866193564,KRTAP12-4,0.8377896480075986,FBXL7,0.23069746037152533,AL694601,0.3504899833863726,PRDM4,0.6159375719054199,OR13D1,0.09111094368688767
14856,CR745593,0.3201444434258413,CCDC114,0.8377473812527525,BM678934,0.23068157739945097,KPTN,0.3504611639816744,LINC00968,0.6159257032044179,BI481473,0.09111026717988298
14857,DB341252,0.3201331186264833,CACNG3,0.837701511247474,HSPC072,0.2306795380942112,EID2B,0.3504606570503221,AA701948,0.6158438967419718,ZNF3,0.09110993657745053
14858,CLDN5,0.3201326056736091,AW589737,0.8375159244628756,MEPE,0.23067341713768225,FAM83B,0.35045589653441206,AI862581,0.6158274225669508,STARD7,0.09110972547614046
14859,AI819078,0.3201235360710984,KIF6,0.8375048101966508,DA162273,0.2306732192516975,DCDC5,0.35044582510236844,DPP9,0.6157237884029866,SRGN,0.09110754926228037
14860,PLAC2,0.32009596828547804,KCTD8,0.8372675895758537,PRR4,0.23066968424876402,DA717721,0.3504411238683595,F13A1,0.6157025669534116,BU740879,0.09110626881249247
14861,AA769834,0.32009152949405467,CEP164_1,0.8372641247339464,CR745865,0.2306690129875327,AF009303,0.35044022004527137,ERN1,0.6156902301583486,OR4K13,0.09110560190047783
14862,CDC42SE1,0.3200856971874364,LINC00482,0.8370955756813421,KLHL15,0.2306614887635423,BU743109,0.3504343488150362,TECR,0.6156719096055314,SNAR-E,0.09110559032934085
14863,SMG1P5_1,0.32008394596789813,IFNA5,0.8370947911220361,ZMYND17,0.23065999903007095,DNAJC28,0.35042863939741536,KRT4,0.6156676158593178,MARCH4,0.0911038642706754
14864,TIMP3,0.32007703332359166,ID4,0.8369910077174175,CBY3,0.23065847058826253,L19365,0.35042597234300366,RPLP0,0.6155599682208605,PRKCD,0.09110286040305034
14865,HIST1H1E,0.32005577366809457,AIRE,0.8369257101021419,BQ575383,0.23065313150859487,FITM1,0.3504160018552648,HOXB5,0.6154682939577888,SULT1A2,0.09110194901192177
14866,ASPM,0.31998637500883154,CR592272,0.8368937621529928,BCAN,0.23064229408710504,AW196579,0.3503968128946758,AW630307,0.6154107636039842,AI539445,0.09110041030270899
14867,ZAK,0.31998618731079137,MIMT1,0.8368822732746861,OR2A14,0.23063549736859068,DA831045,0.35039530657808426,DNLZ,0.6153886322432734,AA700784,0.09109718144894802
14868,TNF,0.31993798651650207,CD242195,0.8366771567216548,MDH2,0.23063123162402538,AKAP5,0.3503911592507527,DEFB114,0.6153558117602942,C5orf22,0.09109660026559122
14869,C7orf63,0.3199346810369103,CD302,0.8366422121155136,KDM4A,0.23063046319077654,HSPC159,0.3503606559022771,TMEM42,0.6153331192742544,AKAP5,0.09109538225617003
14870,KLHL38,0.3199234832256091,ANKRD20A4,0.836535711733384,AK056311,0.230624970710995,RBL2,0.3503226374023257,AK127961,0.6152971089988036,CLPS,0.09109475499728507
14871,LYPD4,0.3199216440753967,DEFB121,0.8365134646880092,ZNF641,0.230624836823122,C14orf48,0.3502785211991097,AW449499,0.6152353392050879,GRPEL1,0.09109118737581884
14872,POU5F1,0.31991581818106035,SULT6B1,0.8364502585753063,ZNF771,0.23061768066670413,BC043231,0.35027152120232985,DA042938,0.6151870037761964,TEAD4,0.09109079899505439
14873,AA937226,0.31990334345819,MED13,0.8364233296679465,CR744964,0.23061568680033914,UNC119B,0.35026528830439974,SLC5A4,0.6151625416630551,SLC34A3,0.09108879913933947
14874,AA480269,0.3198603037352621,BX089532,0.8364096158264577,BM919382,0.2306114191342893,HSPA6,0.3502433551612017,DEFB122,0.6151443675877213,GPR55,0.09108757291605624
14875,NDOR1,0.31984345135484177,RGP1,0.8363584648261504,STK32A,0.2306078712593101,BM675019,0.3502341171630779,AV712581,0.6150704940516236,AB175892,0.09108534538786771
14876,GUCA1B,0.3198367818068335,BX095481,0.8362189652716479,PGK1,0.23059659398768798,AW268606,0.35022459408925893,AI684635,0.6150362662480047,C9orf16,0.09108083273660347
14877,PLEKHJ1,0.31983123774995775,AI150335,0.8361797037807401,PLCXD3,0.23059196360860354,DNAH10OS,0.35021437820296836,SNCG,0.6149380971365187,AW444880,0.09107893788324145
14878,BX088949,0.31981460053629834,AI589212,0.8361141510093678,TMEM90A,0.23058958963826962,NHLRC4,0.3502072525317865,CDK4,0.6149254810571909,L07266,0.09107799808235617
14879,LOC100289673,0.3198136631888136,ZNF516,0.8360541839154753,NVL,0.23058027189026764,RNU12,0.3501687250125534,TSPAN19,0.6148771481510409,SLC12A2,0.0910718585229437
14880,LIME1,0.31980807994005417,ADAM6,0.8360324924026017,BC027486,0.2305794291997459,BF508861,0.3501623758221844,SULF2,0.6148751279305877,ADH1C,0.09107130489764079
14881,CD160,0.31977337048688703,LOC100507266,0.8357162640590822,AI912585,0.2305741358455729,STX17,0.35015223518571775,SNIP1,0.6147723695109194,PKM2,0.09106914865574103
14882,CA435101,0.31976134033322,BU734906,0.8357077525983986,CR745891,0.23057202664002652,RNU11,0.3501085316670319,FAM166B,0.6147616118085759,HIST1H3I,0.09106889382075709
14883,GPR26,0.319756265097983,UHRF1BP1,0.8356963488871887,BQ011763,0.2305704982443546,LOC644277,0.35008554685293686,BQ022509,0.6147558763137942,AW628499,0.09106821217279831
14884,DDX58,0.3197444703874194,OR8U1,0.8356031989434689,LRRIQ3,0.23056951794554725,RPRM,0.35008268537388826,CAMP,0.6147409923260978,AI701591,0.09106744547084598
14885,KCTD19,0.31973824257084144,PADI3,0.8354160193327219,SLC34A3,0.23056302233443787,BX089023,0.3500647518906179,TRIM60,0.614734887247691,BX105743,0.09106664909097693
14886,C11orf88,0.3197247220384637,POLE,0.8352715423770266,AV655523,0.23055422562468,MTM,0.3500243768375004,PRODH2,0.6147304672951562,MYF6,0.09106316229474422
14887,PAAF1,0.31971997340910124,DDX53,0.8352540883277314,COLEC11,0.2305530317236375,KIAA1543,0.3500239238042768,BF514757,0.6147229763100414,LRCH3,0.09106048701814215
14888,DDX6,0.31970013339154485,HERC2P9_2,0.8352308368343937,PRAMENP,0.23054513395229864,CN289605,0.350020379124912,MAP1LC3C,0.6146929796142274,TTC17,0.09105938390842264
14889,AI018361,0.3196987333347927,HMBOX1,0.8352202581383441,AI026789,0.23054484856456872,GJA4,0.34999239823266604,WDR38,0.6146884640134592,GOLGA4,0.09105893837769923
14890,BI963239,0.3196849955284221,CR987215,0.8351505652728294,SOST,0.2305447268799681,C5orf42,0.34994918304971606,JAKMIP2,0.614664100769741,AI251369,0.09105857547206066
14891,C9orf172,0.3196805225054986,PRSS40B,0.8350958317758337,ARL6IP6,0.23053034360623514,GYS2,0.34992086097193476,PRB1,0.6146136677184771,DA675095,0.0910573335205199
14892,BX091468,0.3196776155664629,BC002741,0.8350284282143982,AW044274,0.23052282123310977,UGCGL1,0.34989821001592575,DB362059,0.6145195674598264,BQ438568,0.09105624249750824
14893,CK906254,0.31967360276459217,SLC13A4,0.8350072597345857,AI310783,0.23051950703176857,MT1E_1,0.3498628172198057,NUFIP2,0.614456979876789,TNRC18P1,0.09105472487403798
14894,PIK3C2G,0.3196629816747426,CADM2,0.8350019843393311,CB306833,0.2305138551886953,MED27,0.3498477879915104,C15orf48,0.6144486486622929,ZMYND12,0.09105435174478817
14895,KRTAP20-2,0.31962929221283437,CDON,0.834954073643545,C15orf5,0.23051064524674061,CCDC137,0.34984448914121913,OPLAH,0.6144449136756985,BG183320,0.09105136034352433
14896,PIGN,0.31962182033448006,HSD17B2,0.8349531027783855,SPTA1,0.23051035067025902,DEFB127,0.3498409889753121,LRIF1,0.6144394876897449,AW592304,0.09104894841860033
14897,NUSAP1,0.31961814753700474,ENTHD1,0.8347268288069808,FAM90A18,0.23050978392943844,AL831861,0.34983846071700875,CCNC,0.6143713040200438,OR8B2,0.09104730644076116
14898,BC062365,0.31958591351054155,CA394309,0.8346801724371795,RRH,0.23050870852715083,SMYD2,0.3498362191009759,DNTT,0.6143465474662106,ALAS2,0.0910470668782656
14899,AI939596,0.31958261877365707,GSTA3,0.834600400493359,APLP1,0.23050739254194158,FUCA2,0.3498254998799545,C6orf191,0.6143208659134636,RRP1,0.09104431869531056
14900,BQ719106,0.3195581429960333,HIST1H1T,0.8345633492876696,NPDC1,0.2305036812346698,MXD3,0.34978762353349596,CA449405,0.6143100771519883,CCDC81,0.09104325724330593
14901,NUDT14,0.3195549811482213,BQ446763,0.8345578782123028,ATAD3A,0.23049805048759187,AL357200,0.3497856685470062,BF507834,0.6143001732026937,BQ186063,0.09103385926939149
14902,GPR20,0.3195474390995476,AKAP5,0.8343853023491337,CA867213,0.23049575012756834,LHX9,0.34975747581290595,CACNA2D3,0.6142948074356577,KLC4,0.0910333006396524
14903,AX747171,0.31953770487035105,STAC3,0.834333940599399,BU734093,0.2304912722504856,DLGAP1,0.3497301608579527,NUP85,0.6142487725221502,CA391755,0.09102518931286648
14904,C2orf52,0.31953553069504254,ZNF324B,0.8343183709723146,YTHDF2,0.23047225077594044,CDR2,0.34972875101659856,SMYD5,0.6142230072918701,CK299647,0.09102492783687775
14905,BU944995,0.3195341372718244,ERBB4,0.8343113228752749,GAGE12B,0.230471481260402,TCF7L1,0.349725241693983,BQ024999,0.6141995749909808,CYGB,0.0910228651755161
14906,ELOF1,0.3195118115765481,MROH7,0.8343014579466264,GYS2,0.23047064252570446,AW449142,0.3497180489954728,MYL3,0.614192946252864,BX646845,0.09102068824584475
14907,EPT1,0.31951063671342,C2orf16,0.834295804955737,C19orf20,0.23046443764383415,RORA,0.3497163494620621,FTSJD2,0.6141487387828488,SYT14,0.09101718681085322
14908,TRPC4AP,0.319506668107249,APCS,0.8342879071065261,BF511415,0.23046023897716017,OR5L2,0.3497030761389668,MIR663AHG,0.614106548270761,AI732783,0.09101638562305124
14909,FCRL5,0.3194940378688977,BX538136,0.8342866504295076,NOX3,0.23045431389459076,BG403648,0.34968734710389665,CABS1,0.6140188860804425,NXF2_1,0.09101591379483381
14910,BU728748,0.3194626614447393,KRT72,0.8342239716457259,CALCA,0.23044795408626922,FAM46A,0.3496760271349545,PWP1,0.6139902990290116,CNDP2,0.09101362611229061
14911,MGC70870,0.3194560967603761,C19orf47,0.8341513703320651,LENG1,0.23044414342203387,SNX11,0.34965310218354806,FAM116B,0.6139747026820958,BF516476,0.0910119206177969
14912,C1QL3,0.31945006599268005,FCGR1A_1,0.8340649897712382,CBFA2T2,0.23044210813673538,OR4S1,0.3496381525806581,PRM1,0.6139387703599242,AI569712,0.09101046030814411
14913,FEZF1,0.3194451119930887,TUBA3FP,0.8340345620798189,ZNF518A,0.23042345840404296,PSPH,0.349635103566432,ZNF496,0.6139278276156982,TANC1,0.09100873845660985
14914,ACAP1,0.3194384748874856,BX099633,0.8340206004010869,AI187309,0.2304161153709977,KIAA1879,0.34963014994364644,NUP107,0.6138937186235,HDGFL2,0.09100833811360702
14915,GVIN1,0.3194376674190166,PSG4,0.8339792968735251,RAB11B,0.23041435409922756,HAUS3,0.34962375080626673,CASP9,0.6138930167432998,C11orf95,0.09100684383898004
14916,BM686390,0.31943738755611617,BOD1L,0.8338743535572728,PDE3A,0.23040376490869763,BG192435,0.34961705982470087,NUF2,0.6138684860068735,CR936812,0.0910058506215445
14917,SPATA13,0.31941184387533506,SPDYE2,0.83386196734354,GOLGA7B,0.23040068471855754,C8orf44,0.34960764683210555,RNF175,0.613788394828459,BX113978,0.09100517358062676
14918,AK127246,0.319407196472832,BM142657,0.8338267925024627,NUDT9P1,0.23039101108979948,BCL7C,0.349557655655358,DB025085,0.6136834673098747,CRISPLD2,0.09100434428843358
14919,BQ013362,0.3193987173462598,BMPER,0.8336480306567607,CB986545,0.23039014571941765,STAP2,0.3495539607885893,OR3A1,0.6136816172909257,BX092414,0.09099720170931963
14920,LOC286068,0.3193974774733502,ZNF596,0.8336225948396107,RPP30,0.23038012604021557,HOXD4,0.3495505788443992,AI887618,0.6136620408719956,AI190585,0.09099658061685238
14921,BTBD18,0.3193854160135909,ULK1,0.8335809172357226,AK123704,0.23037703669494167,BC043544,0.3495480973901566,CCDC123,0.6136602888443216,DDX39B,0.0909927428952835
14922,C19orf40,0.3193466344675601,RAB3GAP2,0.8335232594962622,DIP2B,0.23037377315777896,NCRNA00052,0.34954781557637427,BF245089,0.613651978676826,KLB,0.090990952178189
14923,FDXR,0.3193329440890675,HOXB9,0.8333572099463838,NDOR1,0.23037249130289397,AB593151,0.34954181547631363,BQ028095,0.6136176781023563,CR741512,0.09098981099389453
14924,OR4K13,0.31933038624402776,CB053558,0.8333009030939664,BC034786,0.23037248962227116,CR622587,0.3495407062118948,RNF169,0.6136126677872678,BP425229,0.09098845679177393
14925,GPS1,0.31932981411395994,BI830246,0.8331842545574953,TAB1,0.23037058680350936,PAPOLG,0.34953815040035335,AI684599,0.613594700350807,IRF2BP1,0.0909878892880273
14926,BG325888,0.3193288530147526,CHRNA9,0.833182012139942,MAD2L1,0.23036641315015347,ZNF135,0.34953086334440797,ASB12,0.6135804616033802,CR625988,0.09098578840243395
14927,BICD1,0.31932206130872864,BF433799,0.8331813354198799,DB338973,0.2303512966210469,SOX17,0.3495250842434479,C15orf5,0.6135058145722637,GALK2,0.09098532712409399
14928,BU853056,0.31931278278119457,ADRA1B,0.8331118702434076,ADRB3,0.2303483631115146,ZSCAN4,0.34948251584670387,RAP1B,0.6134741408576615,AA843613,0.09098458134264624
14929,BF056964,0.31930121665397565,SART1,0.8331065952096921,EPX,0.23034548570475022,PLXDC1,0.34946433831821794,BET1,0.6134340028928146,ADAM8,0.09097996543174983
14930,SUPT6H,0.3192954096914561,BQ429173,0.8330991851815371,HMGN1,0.23034225519346202,C13orf40,0.34945115542518335,PTGER2,0.6134156051455757,ZDHHC8,0.09097909535084316
14931,BU070423,0.3192913883579788,PMEL,0.8330965766076961,BU676267,0.23032960137022884,RGSL1,0.34944390496838684,F11,0.6133896877059315,GPR179,0.09097541917506578
14932,SPATS2,0.319290213716293,TPO,0.8330953651138044,TNNC2,0.23032848500352435,BQ016979,0.3494366796912487,KCNMB3,0.6133635427229499,AI380236,0.09097317102304661
14933,EGFLAM,0.3192855816146638,KIAA2022,0.8330731741689528,BX103855,0.2303271025162593,MT1E,0.3493486242232428,ARSI,0.6133622038692279,FGFR4,0.09097000939468908
14934,GAS2L1,0.3192679527473843,MGAT5,0.8330375683535314,BQ027427,0.23032376816780772,SLC22A25,0.34934059207711426,FLJ43489,0.6133304404400348,AI201093,0.09096724715379853
14935,ZNF252,0.31926396699401416,DOK6,0.8329735267441385,BC034799,0.23032295684406895,BCAM,0.3493347725847735,VPS24,0.613328126422003,RELT,0.09096662051275481
14936,SYTL5,0.31925854631876216,BX111153,0.8329161214272532,OR2M3,0.2303150210914692,COG1,0.3493337624327906,SOX9-AS1,0.6133253437508548,BX096771,0.09096606511771654
14937,ADAM6,0.31921556075005236,EPX,0.8328894715659366,RPL35A,0.23030973528618126,AI961115,0.3493194105529298,CA443138,0.6132908325686192,HAL,0.09096513102931714
14938,TRIM72,0.31921284495766034,TG,0.832837933697379,CHD4,0.23030185913000187,AK124197,0.3493037976821097,TBC1D8,0.6132663750492859,BC021745,0.09096379696759468
14939,C12orf11,0.31920824923702307,CCDC142,0.8328350648591019,NIPSNAP3A,0.23030023492810078,CNNM1,0.3492555061735542,SERPINA7,0.613198722489699,PNKP,0.09096359078350832
14940,USP9Y,0.3192049192134734,BM665447,0.8327292796817881,FAM71F1,0.2302977905789666,TMEM170A,0.3492472323040986,CASP12,0.6131723161011213,C18orf62,0.09096274170189092
14941,BQ446763,0.319175621476837,FLJ00310,0.8327166977331133,SLAMF9,0.23029312061741325,DAMS,0.3492295170084403,DA233527,0.6131537102654195,AA435945,0.09096213298294897
14942,BF515089,0.3191473079437222,ZNF597,0.8326425753924163,ADAMTS20,0.23028600129357385,CR748892,0.3492126789388272,T80781,0.6131302177018374,DNTT,0.09095798700867119
14943,C6orf81,0.31911667796664367,PLAC2,0.8325906788929492,ARHGAP20,0.23028208620951332,BG760841,0.3492061513405027,VMO1,0.6130655060097739,CA314870,0.09095687092801562
14944,KLF15,0.31908620528540926,AI307480,0.832584778720568,ENTPD3,0.23027854649490842,NFX1,0.349202322293886,DA896354,0.6130173667778931,DB341245,0.0909532671057353
14945,AA969225,0.3190818052935935,C5orf42,0.832558314032242,AY358241,0.23027642335321444,ANKRD23,0.3491714022814774,ITGB1BP1,0.6130172651872873,PACRG-AS1,0.09095295776415882
14946,AW090769,0.319070492323539,POMZP3,0.8325351616196306,GSTA3,0.23027398049639863,AI871627,0.34914959211637475,TTY6,0.612986922901295,HNRNPH1,0.09095170907819976
14947,METTL1,0.3190695551098144,ADARB2-AS1,0.832426174802331,C7orf61,0.23026893753776445,BF054775,0.34913793750482885,AI140065,0.612970291266174,BMI1,0.09095093506251141
14948,PLAC9,0.3190690539993605,DA218540,0.832415053429188,NHEDC1,0.23026241822648444,RECQL,0.34912084935323157,CD244,0.6129643041893359,BF508809,0.09095053886781636
14949,IGSF1,0.3190631876973864,TAS1R2,0.8323652945027421,ARHGEF9,0.23025384992046216,TTTY23B,0.34911802611623977,BC038751,0.6129494214531666,KIAA0378,0.09095001469792205
14950,MOGAT3,0.31905058463034885,BX112170,0.8323460834542756,AI694523,0.2302532293056681,OR7E14P,0.34909722364646206,BX106620,0.6129111820503783,BF056103,0.09094945212606804
14951,CD237917,0.31904235720386404,AADAC,0.8322122574790847,AI580150,0.23024016601250993,MMGT1,0.34909273332890256,U03241,0.6128605893610307,DECR1,0.09094832908139062
14952,OTX1,0.3189991243715503,NIPAL4,0.8321350933808617,OR5H6,0.23022408125778335,CCZ1,0.34905804165353704,CR739125,0.6128078751316979,PLAGL1_1,0.0909480630390636
14953,PHRF1,0.31898746450350784,DMC1,0.8321080071276191,DA301482,0.23021641372116727,AI973268,0.34905079441945863,KRT37,0.6127898589099119,POMP,0.09094615486817643
14954,C4orf7,0.31898664702761154,EFHB,0.8320956366294803,DSC1,0.23020663660761884,LRFN5,0.34904135547480536,ASGR2,0.6127803014764154,DLL4,0.09094588438285436
14955,RRP7A,0.31896436624313473,KRTAP10-11,0.8320866760239284,STUB1,0.23019910271983662,ST3GAL3,0.34901295414949146,BI826358,0.6127476653961429,RELL2,0.09094577139846724
14956,AI932382,0.318955223934286,AJ005282,0.8318019221293388,ARSF,0.23019276607888953,MT1B,0.34900548403741977,AA398241,0.612741874405165,ZNF596,0.09094252595074527
14957,SF3B3,0.3189480000692523,CA426608,0.8318009310890776,MCM9,0.2301917040923046,BC042734,0.3489494226379174,LPGAT1,0.6127269421591824,AI808722,0.09094181868739255
14958,BM666794,0.3188875247416621,BG203784,0.8317257714119481,DA242287,0.2301910063521111,ASAP3,0.34894766338038,AW293467,0.6126959054857956,MAD2L1BP,0.09094094053521572
14959,PPT2_1,0.3188762571570442,BG325888,0.8316037181416379,BF513179,0.23017370429027245,ANO10,0.34893997330024956,SLC5A11,0.612695534391931,LPPR1,0.09093924691432576
14960,KIAA2022,0.31887401564998646,AI093677,0.8315681935296437,NDST3,0.2301710418532057,SPAG16,0.34893899283380997,H2AFB1,0.6126486950738605,COL11A2,0.09093869968716331
14961,BQ009175,0.31884753742208405,SARDH,0.8315484321124655,ZYG11B,0.23016687347799095,IRF5,0.3489266325075216,BG564551,0.6126439126400367,DB305811,0.09093686883237492
14962,KIF14,0.31883889494670026,BU741733,0.8315083487950098,BX113955,0.23015911495454092,FADS1,0.3489158057233231,TIMP1,0.6125737756485721,AI271617,0.090936053696597
14963,AW002881,0.31882524114008226,FAM49A,0.8314547553250827,SERPINB2,0.23015794206764179,DDX4,0.3489075721472864,CSN1S2A,0.6125561161938126,CLEC14A,0.09093510873191915
14964,MRRF,0.31881482709819736,ELAVL1,0.8314485956478807,LRRC37B,0.23015699890317673,HOXD8,0.3488947291673255,METTL21A,0.6125444902134609,TTC39C,0.09093510657635122
14965,AK096522,0.31881467640694017,GUSBP11,0.8314318077323851,TMEFF1,0.23015472887841085,FBRSL1,0.34888212111919736,AB074042,0.6124189541093725,DYNC2LI1,0.09093440053560278
