,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
5939,AI870981,0.6872157519218413,STEAP4,1.8351662733312497,NKX6-1,0.3911705198638173,ACTA1,0.512419403178888,NHLH1,1.0179305778366918,ADORA1,0.33048665366036234
5940,DA834832,0.6872114142980262,AI916146,1.835125380272909,AK128481,0.3911661388683086,SPRED1,0.512392488106204,RBMY2EP,1.0179114461828298,BU679280,0.3304826959766474
5941,INSC,0.6872099521494412,C10orf143,1.8351230709624655,C5orf39,0.39116462595679774,MRAS,0.5123747628930576,MUT,1.0179043333011908,TBL1XR1,0.33048266387243314
5942,BU688485,0.6872090704955487,OR4L1,1.8351120167249395,UBE4B,0.391163351242391,C4orf40,0.5123682591124464,GDPD2,1.0178884340373302,MFSD3,0.3304826625585994
5943,BM715539,0.6871997012431402,CDIPTOSP,1.8350872744790296,AA778258,0.3911628509297716,OR2A7,0.5123513632859326,THEM5,1.0178750489813515,GFAP,0.3304819516480637
5944,LINC01686,0.6871854798779897,GPR32,1.8350520682016698,SESTD1,0.3911626548896152,AI091261,0.5123354403769851,AI051233,1.01785709928236,FN3KRP,0.3304798506128534
5945,UGT3A1,0.6871838840941471,N52802,1.8350377048476405,BX109163,0.3911574899807798,LTO1,0.5123306176357004,AI798706,1.0178498575444128,AA435530,0.33047607979560084
5946,FXR1,0.6871809509371215,BC045810,1.835029415536776,GABRA2,0.39115499580002583,ZC3HC1,0.5123302239591402,POLR3G,1.0178442452877412,DB321008,0.3304735249447117
5947,AI819078,0.6871782431984677,BF512514,1.8350011579847492,MFN2,0.3911485533493348,PLXNA4,0.512325883656554,CB159265,1.017808438418095,VIL1,0.3304731603405221
5948,ISL1-DT,0.6871572188637031,AL120121,1.8349770620703936,LSM14A,0.391145596455829,BU634332,0.5123062693315595,ZDHHC19,1.017804230939864,AK056584,0.3304723343529166
5949,BQ026234,0.6871391706158987,ARVCF,1.8349558644903259,MLLT1,0.39114518590100955,AA876183,0.5123042033303569,LRRC9,1.017792730183152,AK127590,0.3304596615456538
5950,BM728728,0.6871343771853039,OR10C1,1.8349389891496857,BF056254,0.39114368523605236,FBXL12,0.5122910360553912,PPP6C,1.0177840177284125,PACSIN1,0.3304575279463794
5951,BG203660,0.6871342418740009,BU632062,1.8349386230217883,BU532031,0.39114103727661964,DRAXIN,0.5122905142846714,AF009291,1.017780886273549,TSKS,0.3304557380370382
5952,SDIM1,0.6871227864218659,GPR176,1.8349381823987094,SLC26A2,0.3911385173767125,MYSM1,0.5122891778781459,DCLRE1A,1.0177704562507432,CYP2R1,0.3304556890702564
5953,AA861911,0.6871095154492585,DPPA2,1.834932580136549,KIR3DL1,0.3911347933437581,SLC22A2,0.5122656311162557,RUSC1,1.017764197078124,ELOVL6,0.3304535550482641
5954,BEX1,0.687087749696188,KIF18A,1.8349040825299174,GBE1,0.3911329485014926,LINC02593,0.5122648361415749,KRTAP19-3,1.0177351888740767,GPR3,0.33044885605858815
5955,BE173449,0.6870811094499032,DB309716,1.834895156227837,SPTLC3,0.39112924065616606,TCEA3,0.512234285659814,C19orf44,1.0177157382584148,CDK3,0.3304477494366476
5956,PTAFR,0.6870809336452903,TMC3,1.8348772062477436,TIMD4,0.3911288247358386,HIST2H2BF,0.5122327729311087,ZNF774,1.0177007683841732,PITRM1,0.330446704037204
5957,KCNA1,0.687077202552835,AW137161,1.8348634723744197,LINC00869,0.3911090856886086,BU742977,0.5122158581980364,FAM123A,1.0176671066823695,DNM1P33,0.33044160015947616
5958,DDX27,0.6870724312564052,BQ219285,1.8348564709622706,ADCY5,0.39110126375001114,GDF6,0.5122136981577756,NUDT22,1.017657309313328,AW770669,0.3304290444720601
5959,FOXJ2,0.6870710331718585,SLC3A1,1.834851945176387,HTR1E,0.3910995169952842,AI217303,0.5122025913576012,GPR109A,1.0176455274778449,BE501726,0.3304289663805125
5960,AW236020,0.6870700413262868,NOS1,1.8348500028206427,PDLIM7,0.3910974080568412,DTNA,0.512197149100126,MPV17,1.0176248703460173,C19orf45,0.33042742787383994
5961,BQ940081,0.6870631848343236,AA826603,1.8347890101286872,RLN2,0.39109524356673103,ADAL,0.5121922610588892,MEPE,1.0176047691772394,WWC3,0.3304222352728659
5962,KLHL34,0.6870550714349386,LINC00937_1,1.8347675607378766,GTF3C2,0.3910913697808493,LOC285733,0.5121885763999662,C7orf29,1.0175871942712829,MMACHC,0.33041729082308147
5963,C6orf57,0.6870343474163161,BX099874,1.8347391841397223,SPANXC,0.3910857454119676,AK124463,0.512178578753225,EPPK1,1.0175729782106422,RABEP2,0.3304170813387557
5964,ACTN3,0.6870248156937768,ZNF551,1.8347277123433823,POPDC3,0.391082731444916,FAM180B,0.5121724757443412,CROCC,1.0175495370211574,CB119565,0.33041287906164246
5965,FGL1,0.6870228731462922,GPR128,1.8347077241854364,AK024304,0.39108005580970645,CREM,0.5121711427647428,ARHGAP42,1.0175438067377103,CLDND1,0.3304056612768598
5966,BF110036,0.6870122591561828,AW301107,1.8346917531662672,OR14A16,0.3910769727875824,IL17RA,0.512168639878483,AI619989,1.0175331131849905,BX117292,0.3304056544601282
5967,BM714043,0.6870006477419375,GPR39,1.834679986717354,PPP2R3B,0.39107396246599185,PFDN2,0.5121653787338893,MOBKL1B,1.017525135043688,GTSF1,0.33039942525351174
5968,BF516489,0.6869975302521129,USP40,1.8346385926601665,CX3CL1,0.3910685587496296,GLT1D1,0.5121436405319229,LINC02939,1.0175249916590372,PNRC2,0.33039909066993095
5969,MARCH4,0.686990761396247,LINC00661,1.8346269922944554,BQ717459,0.391067523004095,AMBP,0.5121334531419354,ESM1,1.0175065156149923,SYN3,0.3303985975230011
5970,BQ014372,0.6869870505948136,GRM4,1.8346248762518793,PRPF38B,0.3910648220285946,BC073918,0.512117603964789,INSM2,1.0175059518168958,MOBP,0.3303961918196661
5971,RSF1,0.6869856152667103,AK026734,1.8346203231592206,KCNB1,0.3910568990984859,UNC13B,0.5121107763678607,NRBP1,1.0175028549820988,CDH9,0.3303948070849024
5972,BF509707,0.6869726606180339,TMEM179,1.8346150525502725,FCGR1A,0.3910556094616873,BU739347,0.5120901089104918,SLC1A1,1.0175019804175676,OMA1,0.33039464309358774
5973,PART1,0.686957442671451,FGD4,1.8346148580330899,AI150443,0.3910544901618343,AW296797,0.5120851019552097,AW298106,1.017500958109307,FZD10,0.3303891787196473
5974,BC043544,0.6869560591968771,CR738563,1.834609421683551,CD200,0.39104802277492423,C6orf94,0.5120810816788879,BQ024807,1.0174949577863681,IREB2,0.3303878277627236
5975,DPPA2,0.6869505470220821,DB076822,1.8345925279930724,INTS9,0.39104580071472733,BF513364,0.5120704965455692,CACNA1A,1.0174923188903675,SMIM13,0.33038597835001
5976,ADAMTS20,0.6869496758215137,BC032030,1.8345686301524742,NTSR2,0.39104089144745124,OR5L2,0.5120410606982132,GREM1,1.0174722922140254,MRPL28,0.33037805149656496
5977,APOB,0.6869283845957387,C8orf47,1.83455329657472,SEMG1,0.3910391620077269,DNTT,0.5120400613129195,MTFR1,1.0174538427385273,DOPEY1,0.33036486961212286
5978,ITSN2,0.6869104469401242,C1QTNF8,1.834550102942285,PTMS,0.39103372360069955,ARHGDIG,0.5120241245056003,DNAJA2,1.0174515013579748,NPTX1,0.3303637650467035
5979,ECH1,0.686902683773824,MARCH8,1.8345422352479144,CDO1,0.391017241111753,C15orf33,0.5120197801435464,HDAC3,1.0174433230934607,PAK6,0.33035451393807674
5980,AW296182,0.6868934503457369,SEMA5A,1.8345101421188894,CB052388,0.39101688388759503,OR2T3,0.5120164396688934,POLB,1.0174015447680838,AA909521,0.3303541934221585
5981,NKPD1,0.6868931723807733,SLC2A2,1.8344810123357254,ZFYVE27,0.3910152674263788,ARMCX3-AS1,0.5120135600984341,IL17RC,1.017384468382571,AW296061,0.3303483407836912
5982,MOSMO,0.6868926469898041,BU677460,1.8344625241369035,DNAJC1,0.39101375065657673,AA907756,0.5120107528353632,LOC387720,1.017381203097029,MCF2,0.33033996278756794
5983,ZSWIM5,0.6868860615990392,BG434185,1.8344525952624913,SLC4A9,0.39101256512345217,PRDX6,0.5120095500855051,DAB2IP,1.0173699107941614,C19orf40,0.33033828149735855
5984,AK023961,0.686883700314296,BM983394,1.8344280546404814,CCDC158,0.39101155832902973,FZD9,0.512001224164352,ABI2,1.0173572187037774,BI757582,0.33033763970531405
5985,C20orf26,0.6868825968696255,AW118810,1.8344147759468914,CCDC83,0.3909921995815131,C3orf56,0.511991136493368,BX104244,1.0173483938069083,AGFG2,0.3303351126785655
5986,TRIM3,0.6868721110982987,AF161558,1.8344089753357886,GPR88,0.3909866783501407,BX100513,0.5119787074793632,DB329768,1.0173455296016671,HOXC12,0.33033063851580824
5987,ARL13A,0.6868685159969653,R46283,1.834368908324955,MARK1,0.3909835020433652,BX096894,0.5119724874050232,LDC1P,1.0173375871507138,GMPS,0.33032972911463293
5988,CLEC4M,0.6868645933594365,SCD,1.8343524078574902,CN291113,0.39098198988514377,FAT2,0.5119695829449191,MAGEC2,1.0173315878376479,RALY,0.3303290985190509
5989,USP14,0.6868638287789879,ZNF829,1.8343523284938754,RHOXF1,0.3909693012979632,TMEM202,0.5119648438684962,L3MBTL,1.0173284252753578,BCKDHA,0.33032900668477644
5990,DEFB108B,0.6868320277838335,AW104338,1.8343466456550463,PLA2G7,0.3909677974044072,AA971268,0.5119596455686641,WWP1,1.017287629076069,AW593172,0.3303236447955634
5991,CCNI,0.6868285834751109,AK091969,1.834344084394086,D60364,0.39096392313519845,AI809077,0.5119577049272463,ZNF628,1.0172858962703943,AI280392,0.33032140978167707
5992,MCMBP,0.6868154498830983,BQ717459,1.8343198422757738,WDR34,0.39096101217736956,MS4A12,0.5119455707797874,NDRG4,1.0172770416608166,AK096549,0.33032094516023164
5993,TMIGD1,0.6867925209674469,BAHD1,1.8342333408590215,CLDN6,0.3909517377738895,DMRTA1,0.5119344429187842,C8orf82,1.0172479879960223,ARSK,0.3303153563046701
5994,BC037907,0.6867911455032067,HSPG2,1.8342234508773225,PLAU,0.39095119756043845,S71824,0.5119241417969719,BVES,1.0172055697007216,PPP2R5E,0.33031507252339826
5995,NIPAL1,0.6867910865258398,BX095160,1.8342055091109868,CPEB4,0.39094362354269263,NR1D1,0.5119130135653721,SUMF1,1.0172039779463384,ZNF700,0.33031251433914754
5996,SVOPL,0.6867780298030998,AW173254,1.8342022322873395,IL24,0.39094239926901725,CCDC37,0.5119099387281353,DPH2,1.0171934308736692,AI674749,0.33030909943587416
5997,SLC35D3,0.6867752196404767,BQ015883,1.8341896535961364,GPR113,0.39093879920729724,BG231675,0.5119088824352922,CR739730,1.0171917669509174,SDHALP2,0.33030673504792085
5998,ZDHHC24,0.6867674533878116,LRRTM1,1.8341790363417807,BX106999,0.39093654592303767,AV731331,0.5119076011483187,BM662626,1.017157328721703,AI656834,0.33030476643645745
5999,BM666794,0.6867652417933724,CA314272,1.8341713382101676,DA732502,0.3909328851116204,DKFZp451A211,0.5119036667662898,VPS54,1.0171475740514242,LAPTM4A,0.33030340566267063
6000,POMC,0.6867637315531192,RXFP2,1.8341618471433156,CR598842,0.39093020527869027,AKAP4,0.5119030490762043,AF098665,1.0171247060697466,KRTAP9-9,0.3302956955129073
6001,AW838252,0.6867595848059421,OR2A7,1.8341520083406948,OR5H1,0.3909289285280465,AW444894,0.5118968312001113,IMPG2,1.0170876235871271,AI820843,0.33029280002059
6002,AW075553,0.6867504049501852,GEFT,1.8341518755939756,TMEM35,0.3909286599569302,TNFRSF10A,0.5118783883773432,MMP15,1.0170708260587504,BF197761,0.33029117066605146
6003,CYP2A7,0.6867502269621267,BU740362,1.8341182979779014,DYRK1B,0.3909201004734876,IKBKAP,0.5118723535112796,BX110412,1.01705077112068,BX109999,0.33029056191159384
6004,LOC100506514,0.6867173314104978,NHLH1,1.8341172508250645,CD19,0.39091946337015143,ABCG2,0.5118661957027454,ARHGEF4,1.0170313270341922,CSDC2,0.33028747382703866
6005,BU753040,0.68670928257056,BX109986,1.8341163037986135,NT5DC2,0.3909169263736458,SLC26A5,0.5118659627524238,C10orf82,1.0170265426815792,CTAG2,0.3302809789295785
6006,ZNF524,0.6866911781864118,PRAME,1.8341046310643194,ARVCF,0.3909155446919361,BIRC2,0.5118610366505776,CA417518,1.0170208434537165,CYP4X1,0.3302809175470145
6007,WSCD2,0.6866487497927936,BF511270,1.8341012703202662,FAM189A2,0.3909150100252019,LINC01015,0.5118529458383992,BI830246,1.0169779625376538,PSKH2,0.330280235852712
6008,FGFBP1,0.6866457538728576,BCHE,1.8340864751412151,PPAP2C,0.3909051458767602,TIAF1,0.5118469972407387,GPR107,1.0169640161852245,AW015320,0.3302752495573059
6009,BX103634,0.6866358418670317,TMEM133,1.8340569512169944,PROSC,0.3908912879356004,C20orf194,0.5118098816333954,MAPK8IP3,1.0169531045130347,PUS3,0.330274453125606
6010,CR745865,0.6866248791940417,NRP2,1.8340300386931112,BG572291,0.39088310040449104,CEP76,0.5117817438168268,LIF,1.01692166885109,AW972870,0.33027191026098013
6011,ERG,0.6866236439544309,BMP8A,1.8340290271902673,CD515724,0.3908720972166048,SOAT2,0.5117764016858587,BICC1,1.0169137358511702,MED31,0.3302693214401145
6012,SPRR3,0.6866212506114096,AI637955,1.834019928817474,TRMT2B,0.3908676437448973,RIMS2,0.5117609786938481,OTX2,1.0168875959464287,CHCHD4,0.3302590891429059
6013,LTV1,0.6866116577835787,AK056625,1.8339751858768298,USP19,0.3908655449019039,ENPP1,0.5117503961169041,AP1S1,1.0168786743859997,ADCYAP1R1,0.3302545449554569
6014,SYNGR2,0.6866026791016823,BX105845,1.83396047771353,LMNB2,0.3908609240632044,ZNF423,0.5117485080823425,ZNF717,1.0168719315159545,BG219159,0.3302489355729812
6015,SIRT5,0.68660252069979,AI807406,1.8339069851439225,LINC02878,0.3908556335671386,CNTFR,0.5117297972456684,SCN4A,1.0168602736965262,TRPC2,0.3302475927155097
6016,PDZD11,0.6865991069026336,BQ024606,1.8339068915987682,AHCTF1,0.39084706376490036,C10orf111,0.51170352462835,HIST1H2AJ,1.0168480731897904,AA971268,0.3302457710659504
6017,AL602970,0.6865838338011803,OR2L2,1.8339056414957693,MFSD10,0.3908410820663764,BE326365,0.5117014639633651,BC171856,1.0168471680452236,BQ184553,0.3302450116941299
6018,SHISA5,0.6865833739903258,BC032898,1.8338896811333851,MIIP,0.3908360234339297,CA388703,0.5116960476753138,SRPR,1.0168295740490758,PRMT3,0.3302369982804065
6019,PQBP1,0.6865828745624148,AA885044,1.8338815258814891,NEK10,0.39083012480461465,DB344398,0.5116825921588245,LETM2,1.0168079639000391,PPP2R2A,0.33023545759815565
6020,HIST1H3F,0.686579179142619,GANC,1.8338717019772945,CACNG6,0.3908205309219589,CD515724,0.5116704503259214,HSD11B2,1.0167415116735032,DERL1,0.3302349926286167
6021,AF125949,0.6865769447970878,DB341245,1.8338647324918511,RPS6KB2,0.3908122345209864,RAB38,0.5116679670518417,GSX2,1.0167113836179693,AI673691,0.3302338794311872
6022,BE672883,0.6865562540010006,SRMS,1.8338509952120692,TEF,0.390804215635782,GYG2,0.5116671593850638,BF034544,1.016683475529208,OR2T4,0.3302315812514725
6023,AI351498,0.68655076321235,BX104057,1.833830626819066,ATP1A1,0.3908036069969518,FMOD,0.5116503981285881,DA896354,1.0166815467533392,CDC123,0.3302303925268207
6024,AA779681,0.6865466098914853,BU738537,1.8338212377093768,PGPEP1,0.3907914531402437,BM983985,0.5116468522266944,C21orf136,1.016632767657906,RTN4IP1,0.3302285144181881
6025,BU737217,0.6865284527475777,BM664572,1.8338208184500375,HSD11B2,0.3907887629549037,ROR1,0.5116287664906125,ARHGEF7,1.016568602826712,DB304592,0.33022728421668496
6026,GRWD1,0.6865235945416477,MLLT1,1.833797455223221,CCIN,0.3907854306471086,AI281875,0.511625081392314,UCMA,1.0165546950724331,PCGF1,0.3302170677880092
6027,LTO1,0.6865124689475208,QRFP,1.8337720992405462,EXOSC3,0.390782689957049,DGCR14,0.5115974550468678,TGFB2,1.0165530891416517,MAP3K9,0.33021283200720014
6028,CFI,0.6865116756596524,BF115821,1.8337646887656611,B4GALT4,0.3907816757116592,AW295896,0.5115847255350879,SLC5A9,1.0165197199709612,ZNF737,0.33021072002872826
6029,BE466189,0.6864717817465711,RIMBP3C,1.833756407875586,CLEC4E,0.3907787019975879,SHROOM3,0.511573576881434,CUL3,1.0165130372023579,SLC5A6,0.33020865491313306
6030,RNF141,0.686471019296204,BM685806,1.8337538995707272,DNAJC3,0.39077813392186705,LOC100128035,0.5115640026062154,ZNF507,1.0164958275348672,BM563321,0.3302061636270179
6031,SMPD4,0.6864700295555206,AW172531,1.8337508788093069,CPNE1,0.39077658626224004,AI024438,0.511557779030175,REST,1.0164871825019004,GPR83,0.33020607856152784
6032,HIST1H2BB,0.6864574853416242,AW072308,1.8337456682650053,CCDC77,0.39077577937922237,NOVA2,0.5115445659748381,AA587250,1.0164735235330702,CCDC25,0.3302035714651929
6033,SPATA5,0.6864527520030768,C21orf56,1.833724553744537,SYBU,0.3907730836990977,BE265648,0.5115442446127454,LYG2,1.0164730987223647,COL27A1,0.33020314014163216
6034,ATP6AP1,0.6864422912344983,AI057212,1.833697552984097,R37472,0.3907702102592609,BTNL8,0.511535851072389,SYNE2,1.0164711195687943,BX111003,0.3302016683614607
6035,KLK15,0.686431855190481,GOLGA2P5,1.8336823918148388,DHX35,0.39076440692727465,BU940418,0.5115354932993176,CCNI2,1.0164692903178805,LDLR,0.3301998818499023
6036,GFOD2,0.6864269389882597,MAGEA6,1.8336362661887056,DB225675,0.3907500999383941,ZNF675,0.51151684431092,RIPK4,1.0164679528616558,KRT7,0.3301934013765266
6037,CES5A_1,0.6864268876178417,RFPL2,1.8335958028930626,C10orf27,0.3907341173635848,AI886751,0.5115157483020089,KIF26B,1.0164574713060954,GFRAL,0.3301896882281226
6038,TARSL2,0.686410060895904,ABCC9,1.8335906434087472,MSI1,0.3907327926491857,LHX4,0.5115090021745822,USP30,1.016453559748768,MAGI2,0.33018883598965276
6039,TTC32,0.6863995738284323,AL833666,1.8335859493311342,S1PR1,0.3907216592186437,KCNJ16,0.5115062095344298,TGM1,1.0164486332524671,INADL,0.3301867009356798
6040,C12orf60,0.6863966811538916,ACTL7A,1.8335836394130816,ABLIM1,0.39070506121983906,SNX21,0.5115051614284077,DDT,1.0164340622018844,PNP,0.33018586034539105
6041,LINC01376,0.6863954172225302,CPO,1.8335750237282806,PDPR,0.39070177756424357,BX104289,0.5114888205362992,AK094866,1.0164154548487572,CD515203,0.3301842623438358
6042,MAN1B1,0.6863940427331243,BE165723,1.8335658009764473,CXCL16,0.3906998475405208,HMX3,0.5114576011400137,SCRIB,1.0164118040730008,CPNE1,0.33016596526645275
6043,TREH,0.6863839065936483,AI986195,1.8335547889399038,RASGRP1,0.39069114781919007,AW195817,0.5114392865840341,TBC1D8,1.0164071132345989,MAN2A1,0.3301655075049012
6044,LRRC36,0.6863767217460828,BX100579,1.8335477850205788,CDC7,0.39069040993085974,CK904829,0.5114337725217246,C16orf5,1.0163902486592453,LGALS4,0.3301620342977288
6045,MTX1,0.6863605335192513,AA631767,1.8335430294775246,TNFRSF25,0.39068846952687875,CD742543,0.511431577910633,ISYNA1,1.0163885675492164,IQGAP3,0.33015477935339743
6046,KIR2DS4,0.6863522684985282,GPR146,1.833529433355718,N30877,0.39067589031172906,BX090375,0.5114229949460203,FBXW4,1.0163753458670342,FBXO22OS,0.33015272329461537
6047,CBY3,0.6863455450442892,BM675019,1.8335071501364144,RUVBL2,0.3906730352265145,BG722090,0.5114169530367786,EGR3,1.0163745626187477,CTH,0.3301510008459565
6048,SMAD5_1,0.686326964027695,DB308360,1.833484794631934,HEPACAM2,0.39067194019106116,FAM179A,0.5114111413879463,FAM135B,1.016367527951183,SPPL2B,0.33014842652159226
6049,OR5B21,0.6863211580394327,AW628549,1.8334727991476196,GREB1L,0.3906709206347271,FGFBP1,0.5114107538639344,BX096530,1.0163643578900143,TCHHL1,0.330147938504602
6050,OR6C74,0.6863141702661045,PRSS56,1.833442268024057,TCEAL3,0.39066612704589054,DHRS12,0.5114049225508368,C1QL4,1.0163245288367373,AA436881,0.33014302908782506
6051,SH3RF2,0.6863010724358359,C1QL2,1.8334408688502968,SERPINB11,0.3906600557740619,ZNF585B,0.5114001974513261,SLC36A1,1.0163221969151977,NMT2,0.33014287885888616
6052,MAPKAPK2,0.6862882052923235,GLB1L,1.8334176704530671,RPAP1,0.3906589347386134,AA432158,0.5113969823292152,ASB9,1.016320812818979,LASS1,0.3301387687591161
6053,MACF1,0.6862880767346426,RUNDC2A,1.8334142640031224,RALY,0.39065809433452514,BC038576,0.5113951518371012,NT5DC4,1.0163177344941656,SCG2,0.33013708435477845
6054,C6orf217,0.6862780718648698,HIST1H1B,1.8333999266344065,ETS2,0.3906510713852819,KCNJ8,0.5113844990484961,UTP15,1.0163142397005474,SURF6,0.33013051933640475
6055,WDR60,0.6862300242552696,BX096516,1.8333607377437482,HSF2BP,0.39064134966670633,ADAM30,0.5113831346311084,CSNK1A1L,1.016303731211878,SF1,0.33012929396006846
6056,AI206543,0.6862273406784102,NTSR2,1.8333383791334934,BRI3BP,0.390636915779824,VENTXP7,0.5113818186892658,AK024148,1.0162917504859772,LCN6,0.3301255834012813
6057,PLEKHM3,0.6862030567451555,BQ719106,1.8333301260213168,ABHD8,0.39063190541385284,MED31,0.5113801413646853,WDR34,1.0162870308501364,LRRC36,0.3301253430218857
6058,FAM163B,0.6861802892827252,DB310310,1.8333173480566187,BEND7,0.3906303287873012,AK094427,0.5113777592057429,PSMB8,1.0162682245416852,PHLPP2,0.330123529342079
6059,HPX,0.6861754580830475,WASF3,1.8333143918291843,CD243935,0.39062193934813794,WNT11,0.5113739778394112,USP48,1.016266153517981,Z38762,0.33012287373970656
6060,AVPR1A,0.6861731668656255,AMPD1,1.8333029237117529,LRPPRC,0.39061108841188324,AI937359,0.5113387358150127,BE165723,1.0162596607373926,BF109917,0.33012208385197406
6061,HES6,0.6861723283593247,ST8SIA5,1.83330236423492,RNF25,0.39060938216558416,AW628499,0.5113380139005533,CR736977,1.0162585273248554,FGA,0.33012139372178834
6062,ATP2C2,0.6861611713098913,GPR50,1.833301450273353,MOV10,0.3905930927601199,CSNK2A1,0.5113375024327265,KHDC1,1.0162569686582328,PSMB5,0.33012117348556597
6063,PMPCB,0.6861585730117606,GTSF1,1.8332991768710445,BC090942,0.3905835263965308,AI248861,0.5113282497602019,M8,1.0162435794898124,C1orf123,0.3301198894161658
6064,TRAPPC4,0.686158038685021,KCTD19,1.8332782474653613,LAMB2,0.3905802392867253,MYH11,0.5113121913057862,CIT,1.016235126674489,TSGA10,0.3301178029488274
6065,GRSF1,0.6861458592874717,AW772034,1.833254558246076,GTPBP3,0.39057191139201775,DB337988,0.5112968655918114,AW291503,1.016142113062549,MED28,0.33011319509837245
6066,FAM154A,0.6861267237993299,BM675922,1.8332388824510621,DPY19L2,0.3905681854102865,AJ459853,0.5112954984584581,ASCL2,1.016139890202934,SLC35D1,0.33011266534815986
6067,ERVV-2,0.6861235086313426,AL137414,1.8332233915572778,AA731687,0.3905669719872818,AK056919,0.5112924563885949,AA405982,1.0161192479544483,ZSWIM5,0.3301119265242274
6068,CYP4Z2P,0.6861144369235506,AK126064,1.8332202575899994,ZNF83,0.3905560892790685,LINC01994,0.5112818732773753,CXorf41,1.0161018034458538,KDM5A,0.33011104112738404
6069,ZNF648,0.6861067105215019,POU3F3,1.8332153475256074,ZNF385D,0.3905547175855981,ANKRD31,0.511279575579813,CDK1,1.0160979210514702,DA737172,0.33011036474755345
6070,PHRF1,0.6861053194432655,SLC7A11,1.8331892618106969,CTDSPL,0.39054667310843116,AI364781,0.511255004337848,OGFRL1,1.0160752302376357,PEX26,0.3301094799727794
6071,DB302816,0.6860964269000991,HORMAD1,1.8331871792440835,BX109538,0.3905453354744555,ARSA,0.5112486691573082,RCE1,1.0160601391648418,SPACA4,0.33010371495667773
6072,BM984755,0.686092731074991,AW629033,1.833176001011433,CCDC150,0.3905431853592767,AK127773,0.5112408550474372,CAMK1G,1.0160266290147206,C1orf114,0.3301036266921965
6073,SLC22A1,0.6860792478155008,BC038529,1.833170972546365,ASH1L,0.3905396988326498,AA904384,0.5112341189893546,AF086162,1.0160226374128754,GCKR,0.3301021880995523
6074,BF477013,0.6860711218774739,C1orf141,1.8331341063463462,C20orf107,0.3905260368771705,AK000839,0.5112336527012689,PTPN12,1.0159967382257156,AI479383,0.3301019798485321
6075,DA459792,0.6860656662449659,MIR34BHG,1.8331304624808875,BNIP1,0.3905218512274917,U03241,0.511233195742283,GTF2I_1,1.0159770459179556,POLA1,0.3301009837596142
6076,OR7C1,0.6860619553722982,OR56A1,1.8331193485923332,SLMO1,0.39051604956329705,CA432586,0.5112228581533979,BU737995,1.015971959722496,VLDLR,0.33009836013384014
6077,FRMPD2_1,0.6860608209950925,REM1,1.833110552698031,RGS10,0.3905156586559861,TLE4,0.5112161086340975,DA598274,1.0159322403144162,AP4B1,0.3300965588288957
6078,BX102319,0.6860539476599515,WBSCR26,1.8331092051798226,BG153388,0.39051292702215473,AW167829,0.5111805237586237,BF512575,1.0159229602289819,CENPP,0.3300851347185606
6079,HNF1B,0.6860474350044264,AI859116,1.8330950158668897,KREMEN2,0.39050756426680816,PTF1A,0.5111759513155132,CECR2,1.0159087374779283,ADORA2B,0.33008047919135225
6080,DYRK4,0.68604598455765,CR745891,1.833093392816516,UACA,0.3905039278238952,LPAAT-delta,0.5111524388064885,FSCN3,1.015881027426591,BM970885,0.33007875421927807
6081,P2RX4,0.6860434763290987,AW044274,1.8330538654560753,SPHK2,0.39049911809572607,BF447252,0.5111430666288642,CADM3,1.0158779318303168,AI910393,0.33007502410855466
6082,GPR128,0.6860405821033674,PLCE1,1.833021327570203,BX105743,0.3904951170793134,BC041890,0.5111383859467554,AUTS2,1.0158493521910381,AA912914,0.33007276201126945
6083,PGP,0.6860033002982562,HHLA3,1.8329592300012503,ABCC1,0.39048860011785336,PKHD1L1,0.5111364230307361,BM997027,1.0158487165798467,ATP4B,0.3300668325227412
6084,ODF3L2,0.6859739464422081,OR5W2,1.8329569966514887,PBX3,0.3904875260859709,TMEM95,0.5111251488734578,ZMAT5,1.0158300508215983,GTF3C3,0.33006611023396976
6085,BC053535,0.6859720130667624,MAGEA10,1.832908947748148,ALDH8A1,0.3904701516413379,VWC2L,0.5111123583709446,CA416767,1.0157729347752684,TEX49,0.33006589237866807
6086,BG236160,0.6859698309573192,TPTEP1,1.8329089072653528,ZXDB,0.3904683872516072,LATS1,0.5111104586192586,BEND3,1.015762133875405,PGAP2,0.3300653451223186
6087,AA758702,0.685958132524506,CF887442,1.8329028057322543,ATG14,0.3904608067804152,BOD1L,0.5111012258786556,CCDC45,1.0157571828332737,UBE2R2,0.33006517648469497
6088,OR10A3,0.6859557183309817,AW452569,1.8328889845136491,NT5DC1,0.39045280616079303,AVPR1B,0.5110935004552386,SLC16A8,1.0157550739948558,BF513458,0.33006444071502405
6089,APOBEC1,0.68590665837846,KPNA7,1.832883602796565,GIT2,0.39045037913660274,SIRPB2,0.5110699948363232,UBE2D4,1.0157468541340915,METTL21EP,0.3300622388078943
6090,BQ025638,0.6859040305528903,AF070571,1.8328817515119737,DB160380,0.39044411910103455,FEZF1,0.5110692992200943,BX094300,1.0157392028472685,CB306196,0.33005595578284247
6091,DB069686,0.6858960670942071,ERMN,1.8328638133069473,AI349490,0.39044255402295863,AI090726,0.5110686834081225,NIPAL4,1.0157220566930327,BM713638,0.3300553947784825
